	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
Sema3b	0	0.319381791	0.114	0.016	0	male_epithelial	Sema3b
Gm19935	0	0.319211558	0.117	0.001	0	male_epithelial	Gm19935
Sbk1	0	0.319184524	0.138	0.03	0	male_epithelial	Sbk1
mt-Atp6	0	0.317227558	0.134	0.014	0	male_epithelial	mt-Atp6
Tmem8	0	0.316676138	0.137	0.017	0	male_epithelial	Tmem8
Fam216a	0	0.316617673	0.146	0.026	0	male_epithelial	Fam216a
Gm19461	0	0.314465063	0.111	0.009	0	male_epithelial	Gm19461
Gm11536	0	0.314095662	0.139	0.025	0	male_epithelial	Gm11536
Fam234b	0	0.313844821	0.135	0.021	0	male_epithelial	Fam234b
Gm20661	0	0.313644517	0.124	0.005	0	male_epithelial	Gm20661
Cxadr1	0	0.312941861	0.35	0.086	0	male_epithelial	Cxadr
Ift22	0	0.312786726	0.153	0.023	0	male_epithelial	Ift22
Iqcg	0	0.311634068	0.121	0.002	0	male_epithelial	Iqcg
Gm42791	0	0.311087336	0.108	0.004	0	male_epithelial	Gm42791
Fbxw24	0	0.307422096	0.117	0	0	male_epithelial	Fbxw24
Uckl1os	0	0.306760321	0.145	0.024	0	male_epithelial	Uckl1os
Kcnn41	0	0.30652803	0.201	0.047	0	male_epithelial	Kcnn4
Pih1h3b	0	0.306026867	0.104	0	0	male_epithelial	Pih1h3b
Meig1	0	0.305142434	0.115	0.001	0	male_epithelial	Meig1
Rgs9	0	0.304821545	0.114	0.003	0	male_epithelial	Rgs9
Dydc2	0	0.304570496	0.112	0	0	male_epithelial	Dydc2
Gprasp2	0	0.304462108	0.101	0.004	0	male_epithelial	Gprasp2
Dennd3	0	0.304152474	0.12	0.023	0	male_epithelial	Dennd3
Pear1	0	0.303028373	0.177	0.041	0	male_epithelial	Pear1
Itga31	0	0.302311022	0.146	0.03	0	male_epithelial	Itga3
Wdr90	0	0.301451916	0.138	0.016	0	male_epithelial	Wdr90
Tnfsf10	0	0.300787818	0.109	0.011	0	male_epithelial	Tnfsf10
Skap1	0	0.300052469	0.195	0.014	0	male_epithelial	Skap1
4930594M22Rik	0	0.299993159	0.135	0.026	0	male_epithelial	4930594M22Rik
Pcdh11	0	0.299174377	0.135	0.019	0	male_epithelial	Pcdh1
Cdkl1	0	0.297203665	0.103	0.003	0	male_epithelial	Cdkl1
Nphp4	0	0.296589068	0.128	0.012	0	male_epithelial	Nphp4
Bhlhb9	0	0.296012856	0.118	0.013	0	male_epithelial	Bhlhb9
Krt181	0	0.29557096	0.123	0.01	0	male_epithelial	Krt18
Slc37a4	0	0.294723117	0.125	0.02	0	male_epithelial	Slc37a4
Tm4sf4	0	0.294716586	0.114	0	0	male_epithelial	Tm4sf4
Gramd1c	0	0.294668433	0.152	0.031	0	male_epithelial	Gramd1c
Tmem511	0	0.292688586	0.202	0.053	0	male_epithelial	Tmem51
Krt8	0	0.291549356	0.126	0.007	0	male_epithelial	Krt8
Mtus2	0	0.291429878	0.105	0.012	0	male_epithelial	Mtus2
Capsl1	0	0.291201436	0.136	0.016	0	male_epithelial	Capsl
Mettl26	0	0.290446003	0.107	0.018	0	male_epithelial	Mettl26
Zfp946	0	0.290423397	0.148	0.033	0	male_epithelial	Zfp946
Morn2	0	0.288972145	0.126	0.014	0	male_epithelial	Morn2
Atp6v1c2	0	0.288942988	0.104	0.005	0	male_epithelial	Atp6v1c2
Cep170b1	0	0.288412988	0.125	0.018	0	male_epithelial	Cep170b
Gm11944	0	0.288367263	0.157	0.032	0	male_epithelial	Gm11944
Slc19a2	0	0.288308967	0.113	0.018	0	male_epithelial	Slc19a2
Ccdc189	0	0.288105637	0.117	0.005	0	male_epithelial	Ccdc189
Gm17018	0	0.285527247	0.147	0.031	0	male_epithelial	Gm17018
Fam43a	0	0.283855039	0.14	0.022	0	male_epithelial	Fam43a
Prob1	0	0.283341334	0.108	0.003	0	male_epithelial	Prob1
Nipal3	0	0.282794906	0.158	0.029	0	male_epithelial	Nipal3
Tubb4b	0	0.282162184	0.121	0.016	0	male_epithelial	Tubb4b
Gm15270	0	0.281942177	0.12	0.017	0	male_epithelial	Gm15270
BC067074	0	0.281609121	0.138	0.029	0	male_epithelial	BC067074
Wasf3	0	0.280995247	0.122	0.013	0	male_epithelial	Wasf3
Chil5	0	0.280578168	0.106	0.002	0	male_epithelial	Chil5
Stard4	0	0.279815876	0.108	0.019	0	male_epithelial	Stard4
Lrrc34	0	0.277988438	0.107	0.001	0	male_epithelial	Lrrc34
Unc5b	0	0.277663095	0.111	0.017	0	male_epithelial	Unc5b
Slc22a17	0	0.277613389	0.15	0.029	0	male_epithelial	Slc22a17
Fbxw15	0	0.277592577	0.102	0	0	male_epithelial	Fbxw15
Iqch	0	0.277234715	0.118	0.019	0	male_epithelial	Iqch
Bex3	0	0.276865203	0.108	0.004	0	male_epithelial	Bex3
6430531B16Rik	0	0.275735278	0.111	0.004	0	male_epithelial	6430531B16Rik
Cdk5r1	0	0.274976774	0.109	0.006	0	male_epithelial	Cdk5r1
Gm42941	0	0.273472998	0.125	0.016	0	male_epithelial	Gm42941
Msh5	0	0.270456077	0.111	0.01	0	male_epithelial	Msh5
Gnaz	0	0.267251514	0.112	0.007	0	male_epithelial	Gnaz
Vps37d	0	0.267019356	0.105	0.006	0	male_epithelial	Vps37d
Pbx4	0	0.266986655	0.118	0.012	0	male_epithelial	Pbx4
Hdc	0	0.266815187	0.122	0.004	0	male_epithelial	Hdc
Arhgap81	0	0.265220733	0.115	0.017	0	male_epithelial	Arhgap8
Ankrd66	0	0.265189239	0.114	0.005	0	male_epithelial	Ankrd66
Fads11	0	0.263016428	0.168	0.034	0	male_epithelial	Fads1
1700016K19Rik	0	0.261941523	0.102	0	0	male_epithelial	1700016K19Rik
St141	0	0.261829978	0.14	0.024	0	male_epithelial	St14
Gspt2	0	0.261280535	0.105	0.017	0	male_epithelial	Gspt2
2310030G06Rik1	0	0.260859756	0.108	0.015	0	male_epithelial	2310030G06Rik
Lrp2bp	0	0.259952981	0.101	0.006	0	male_epithelial	Lrp2bp
Fgr	0	0.25930833	0.213	0.05	0	male_epithelial	Fgr
Akr7a5	0	0.25909118	0.108	0.018	0	male_epithelial	Akr7a5
Dmkn	0	0.25781132	0.123	0.01	0	male_epithelial	Dmkn
Igsf31	0	0.257031939	0.166	0.038	0	male_epithelial	Igsf3
Ccdc85c	0	0.254080759	0.113	0.02	0	male_epithelial	Ccdc85c
Spa17	0	0.253153168	0.107	0.005	0	male_epithelial	Spa17
Dusp18	0	0.251204614	0.115	0.015	0	male_epithelial	Dusp18
Yes11	7.63E-307	0.497430731	0.37	0.148	2.19E-302	male_epithelial	Yes1
Aldh6a11	8.24E-307	0.561269216	0.379	0.155	2.37E-302	male_epithelial	Aldh6a1
Rwdd31	7.32E-306	0.333268162	0.165	0.041	2.10E-301	male_epithelial	Rwdd3
Sema3f1	1.26E-305	0.333015599	0.136	0.029	3.63E-301	male_epithelial	Sema3f
Arl6	3.40E-305	0.266517162	0.135	0.029	9.78E-301	male_epithelial	Arl6
Agbl5	4.19E-305	0.296789388	0.184	0.048	1.20E-300	male_epithelial	Agbl5
Cdc42bpa1	3.53E-304	0.560321943	0.664	0.359	1.01E-299	male_epithelial	Cdc42bpa
Arvcf1	1.25E-303	0.32775388	0.184	0.049	3.60E-299	male_epithelial	Arvcf
Bmp2k	1.95E-303	0.667505215	0.568	0.304	5.61E-299	male_epithelial	Bmp2k
Ptch12	2.72E-303	0.554976156	0.334	0.131	7.81E-299	male_epithelial	Ptch1
Snhg111	7.46E-303	0.500092961	0.428	0.177	2.14E-298	male_epithelial	Snhg11
Rida	2.04E-302	0.326525821	0.132	0.028	5.85E-298	male_epithelial	Rida
Stx3	2.32E-302	0.386273093	0.249	0.078	6.66E-298	male_epithelial	Stx3
Grb141	3.36E-300	0.327874736	0.296	0.102	9.65E-296	male_epithelial	Grb14
Smpd2	5.90E-300	0.300535462	0.13	0.028	1.69E-295	male_epithelial	Smpd2
Slf1	2.72E-299	0.796810699	0.423	0.199	7.82E-295	male_epithelial	Slf1
Cfap36	4.70E-298	0.464664187	0.313	0.116	1.35E-293	male_epithelial	Cfap36
Prkacb	9.43E-298	0.650355632	0.455	0.21	2.71E-293	male_epithelial	Prkacb
AC151836.11	2.42E-297	0.36502056	0.187	0.051	6.96E-293	male_epithelial	AC151836.1
Mctp21	4.85E-297	0.280477096	0.253	0.079	1.39E-292	male_epithelial	Mctp2
Adcy62	5.19E-297	0.52980478	0.335	0.134	1.49E-292	male_epithelial	Adcy6
Tmem53	1.00E-296	0.435089271	0.212	0.063	2.88E-292	male_epithelial	Tmem53
Bad	3.28E-296	0.329367373	0.164	0.041	9.43E-292	male_epithelial	Bad
Phkg11	4.12E-296	1.229283848	0.224	0.071	1.18E-291	male_epithelial	Phkg1
Tmem38a	4.21E-296	0.576203098	0.167	0.043	1.21E-291	male_epithelial	Tmem38a
Tspan3	2.13E-295	0.442615475	0.24	0.078	6.11E-291	male_epithelial	Tspan3
Gucd1	2.18E-295	0.473696843	0.256	0.085	6.25E-291	male_epithelial	Gucd1
Hs2st11	8.84E-295	0.661104212	0.602	0.325	2.54E-290	male_epithelial	Hs2st1
Sccpdh	1.62E-294	0.368426163	0.155	0.038	4.65E-290	male_epithelial	Sccpdh
Tsga10	1.94E-294	1.332052393	0.307	0.127	5.58E-290	male_epithelial	Tsga10
1110032A03Rik	4.41E-294	0.396231221	0.22	0.068	1.27E-289	male_epithelial	1110032A03Rik
Wdr60	9.14E-294	0.703770188	0.38	0.168	2.63E-289	male_epithelial	Wdr60
Tmem266	6.47E-293	0.338888531	0.121	0.025	1.86E-288	male_epithelial	Tmem266
Lrrk2	2.68E-292	0.728039732	0.432	0.202	7.70E-288	male_epithelial	Lrrk2
Msra1	1.13E-290	0.76018633	0.49	0.245	3.24E-286	male_epithelial	Msra
Fzd31	4.33E-288	0.334885536	0.17	0.045	1.24E-283	male_epithelial	Fzd3
Rabgap1l	8.15E-287	0.570020635	0.81	0.539	2.34E-282	male_epithelial	Rabgap1l
Scn8a	2.10E-286	0.345557891	0.176	0.048	6.02E-282	male_epithelial	Scn8a
Lrrc11	3.35E-286	0.370793094	0.344	0.133	9.61E-282	male_epithelial	Lrrc1
Nek1	1.15E-285	0.765296938	0.423	0.204	3.30E-281	male_epithelial	Nek1
Atp2a21	1.50E-284	0.790813515	0.565	0.318	4.32E-280	male_epithelial	Atp2a2
Ildr2	2.81E-284	0.716162782	0.274	0.096	8.06E-280	male_epithelial	Ildr2
Pcsk51	3.56E-284	0.540663023	0.609	0.315	1.02E-279	male_epithelial	Pcsk5
Agap11	3.96E-284	0.497621218	0.805	0.508	1.14E-279	male_epithelial	Agap1
Aamdc1	6.87E-284	0.571390673	0.269	0.097	1.97E-279	male_epithelial	Aamdc
Usp9x	8.15E-284	0.635426007	0.731	0.453	2.34E-279	male_epithelial	Usp9x
Nek4	9.11E-284	0.356834365	0.207	0.062	2.62E-279	male_epithelial	Nek4
Slc11a2	1.39E-282	0.411282402	0.229	0.073	3.98E-278	male_epithelial	Slc11a2
Togaram1	3.25E-282	0.525664918	0.436	0.2	9.34E-278	male_epithelial	Togaram1
Zfp7041	4.49E-282	0.527020017	0.646	0.351	1.29E-277	male_epithelial	Zfp704
Hmgcs2	6.63E-281	0.471850761	0.227	0.071	1.91E-276	male_epithelial	Hmgcs2
Ahi1	1.40E-280	0.432286438	0.288	0.103	4.03E-276	male_epithelial	Ahi1
Mttp	1.50E-280	0.38352433	0.181	0.051	4.30E-276	male_epithelial	Mttp
Lyrm9	6.58E-280	0.296960785	0.114	0.023	1.89E-275	male_epithelial	Lyrm9
Dennd5b1	4.25E-279	0.625723087	0.474	0.231	1.22E-274	male_epithelial	Dennd5b
Rfx71	4.91E-279	0.601139751	0.588	0.316	1.41E-274	male_epithelial	Rfx7
Arsj	4.52E-278	0.310577119	0.143	0.033	1.30E-273	male_epithelial	Arsj
Ret	1.00E-277	0.401721775	0.119	0.026	2.89E-273	male_epithelial	Ret
Gm20342	6.95E-276	0.530022628	0.31	0.122	2.00E-271	male_epithelial	Gm20342
C2cd31	6.96E-276	0.571364882	0.393	0.176	2.00E-271	male_epithelial	C2cd3
Usp531	2.53E-274	0.552496784	0.368	0.157	7.26E-270	male_epithelial	Usp53
Hspa4l	2.16E-273	0.51517103	0.253	0.088	6.20E-269	male_epithelial	Hspa4l
Dlg11	4.09E-273	0.486350207	0.753	0.468	1.18E-268	male_epithelial	Dlg1
Bbs7	1.28E-272	0.301748091	0.185	0.052	3.68E-268	male_epithelial	Bbs7
Cc2d2a	1.32E-272	0.476941575	0.355	0.148	3.79E-268	male_epithelial	Cc2d2a
Gm44899	3.76E-272	0.39138772	0.265	0.093	1.08E-267	male_epithelial	Gm44899
8-Mar	1.87E-271	0.516049914	0.436	0.202	5.38E-267	male_epithelial	8-Mar
D3Ertd751e1	3.12E-271	0.475724275	0.249	0.088	8.95E-267	male_epithelial	D3Ertd751e
Pcnx2	1.38E-270	0.55814456	0.58	0.314	3.98E-266	male_epithelial	Pcnx
Yap12	7.80E-270	0.561406102	0.473	0.23	2.24E-265	male_epithelial	Yap1
Hdac6	7.90E-270	0.337447811	0.138	0.033	2.27E-265	male_epithelial	Hdac6
Stau22	3.67E-269	0.652859557	0.467	0.23	1.05E-264	male_epithelial	Stau2
Kif24	8.96E-269	0.381095538	0.211	0.066	2.57E-264	male_epithelial	Kif24
Scmh11	1.83E-268	0.568861356	0.669	0.388	5.26E-264	male_epithelial	Scmh1
Prrg1	4.73E-268	0.63603474	0.377	0.165	1.36E-263	male_epithelial	Prrg1
Scaper1	2.05E-267	0.606098336	0.66	0.392	5.90E-263	male_epithelial	Scaper
Gcnt21	8.36E-267	0.367480096	0.374	0.155	2.40E-262	male_epithelial	Gcnt2
Itgb81	9.07E-267	0.284898342	0.152	0.038	2.60E-262	male_epithelial	Itgb8
Kif21a1	1.96E-266	0.555988685	0.34	0.142	5.63E-262	male_epithelial	Kif21a
Mob3b2	3.01E-266	0.580329536	0.563	0.295	8.66E-262	male_epithelial	Mob3b
Ankrd26	1.08E-263	0.351395734	0.24	0.08	3.11E-259	male_epithelial	Ankrd26
Fkbp4	4.09E-263	0.300834788	0.135	0.032	1.18E-258	male_epithelial	Fkbp4
Rnf111	1.34E-262	0.608598867	0.387	0.176	3.85E-258	male_epithelial	Rnf11
Arhgap322	1.76E-262	0.553594681	0.52	0.266	5.04E-258	male_epithelial	Arhgap32
Tnks	3.18E-262	0.653944406	0.671	0.407	9.13E-258	male_epithelial	Tnks
Ttc39c	6.42E-262	0.59800484	0.308	0.123	1.84E-257	male_epithelial	Ttc39c
Trp53bp11	1.45E-261	0.508540978	0.409	0.188	4.16E-257	male_epithelial	Trp53bp1
Patz1	2.41E-261	0.317939953	0.197	0.059	6.92E-257	male_epithelial	Patz1
Zbtb18	3.38E-260	0.324916474	0.158	0.043	9.72E-256	male_epithelial	Zbtb18
Neo1	1.46E-259	0.409496853	0.495	0.242	4.19E-255	male_epithelial	Neo1
Man1a21	3.20E-258	0.497016471	0.516	0.262	9.20E-254	male_epithelial	Man1a2
Cib1	1.71E-257	0.260420211	0.113	0.024	4.92E-253	male_epithelial	Cib1
Cldn12	2.80E-257	0.324668581	0.14	0.035	8.03E-253	male_epithelial	Cldn12
Rnf122	7.04E-257	0.3593375	0.127	0.03	2.02E-252	male_epithelial	Rnf122
Fbf11	1.23E-254	0.365119816	0.217	0.071	3.53E-250	male_epithelial	Fbf1
Smad7	1.40E-254	0.480841654	0.303	0.12	4.02E-250	male_epithelial	Smad7
Rps211	1.04E-253	0.307793054	0.148	0.038	2.98E-249	male_epithelial	Rps21
Tef1	1.69E-253	0.526821417	0.347	0.15	4.87E-249	male_epithelial	Tef
Rffl1	3.76E-253	0.504641202	0.458	0.222	1.08E-248	male_epithelial	Rffl
Mthfd1	5.25E-253	0.39438332	0.232	0.08	1.51E-248	male_epithelial	Mthfd1
Ttll51	5.67E-253	0.557162833	0.412	0.197	1.63E-248	male_epithelial	Ttll5
4430402I18Rik1	7.91E-253	0.473723722	0.199	0.064	2.27E-248	male_epithelial	4430402I18Rik
Atr	9.83E-253	0.5272007	0.408	0.191	2.82E-248	male_epithelial	Atr
Piga	1.99E-252	0.2560519	0.125	0.029	5.72E-248	male_epithelial	Piga
Ireb2	2.69E-252	0.568175548	0.511	0.268	7.72E-248	male_epithelial	Ireb2
Naf1	8.18E-252	0.33046797	0.173	0.05	2.35E-247	male_epithelial	Naf1
Tshz2	1.52E-251	0.302228555	0.845	0.516	4.38E-247	male_epithelial	Tshz2
Bbx1	3.08E-251	0.597815754	0.579	0.321	8.84E-247	male_epithelial	Bbx
Ltbp32	4.72E-250	0.434783737	0.457	0.215	1.36E-245	male_epithelial	Ltbp3
Ctnnb11	5.94E-250	0.45359356	0.392	0.175	1.71E-245	male_epithelial	Ctnnb1
Thada1	6.23E-250	0.582297587	0.64	0.392	1.79E-245	male_epithelial	Thada
Mtfr11	1.21E-249	0.376694565	0.212	0.07	3.46E-245	male_epithelial	Mtfr1
Cep164	1.92E-249	0.439872626	0.336	0.141	5.51E-245	male_epithelial	Cep164
Dalrd3	2.93E-249	0.339510548	0.226	0.076	8.43E-245	male_epithelial	Dalrd3
Ldlrad3	1.45E-248	0.448009157	0.44	0.21	4.16E-244	male_epithelial	Ldlrad3
Map3k11	3.61E-248	0.421137101	0.544	0.283	1.04E-243	male_epithelial	Map3k1
Lztfl1	3.94E-248	0.488922065	0.337	0.144	1.13E-243	male_epithelial	Lztfl1
6430573F11Rik1	1.20E-247	0.412568179	0.152	0.042	3.44E-243	male_epithelial	6430573F11Rik
Gtf2ird11	1.93E-247	0.513395759	0.357	0.157	5.56E-243	male_epithelial	Gtf2ird1
Erc21	3.41E-247	0.482670201	0.18	0.055	9.80E-243	male_epithelial	Erc2
Zmat1	2.42E-246	0.468915947	0.293	0.116	6.94E-242	male_epithelial	Zmat1
Chmp4c1	1.56E-245	0.29607785	0.162	0.045	4.47E-241	male_epithelial	Chmp4c
Ddx61	1.80E-244	0.536625169	0.671	0.404	5.18E-240	male_epithelial	Ddx6
Stx7	2.96E-244	0.616588482	0.497	0.259	8.49E-240	male_epithelial	Stx7
Zfp280d1	3.30E-244	0.543890129	0.655	0.385	9.48E-240	male_epithelial	Zfp280d
Anks6	4.81E-244	0.29443996	0.148	0.039	1.38E-239	male_epithelial	Anks6
Lyrm1	4.99E-244	0.460137064	0.229	0.08	1.43E-239	male_epithelial	Lyrm1
Kdm3a	6.65E-243	0.551983113	0.5	0.263	1.91E-238	male_epithelial	Kdm3a
Gcn1l1	8.60E-243	0.492112018	0.332	0.142	2.47E-238	male_epithelial	Gcn1l1
Fbrsl11	2.32E-242	0.462782478	0.432	0.21	6.67E-238	male_epithelial	Fbrsl1
Kif16b1	3.39E-242	0.530595252	0.555	0.303	9.74E-238	male_epithelial	Kif16b
Cdc37l1	3.92E-242	0.527925102	0.589	0.333	1.13E-237	male_epithelial	Cdc37l1
Tasp11	6.06E-242	0.469568255	0.436	0.213	1.74E-237	male_epithelial	Tasp1
Ercc6l22	1.37E-241	0.554391827	0.411	0.198	3.95E-237	male_epithelial	Ercc6l2
Ddhd1	2.06E-241	0.555983396	0.518	0.274	5.91E-237	male_epithelial	Ddhd1
Trpm7	7.16E-241	0.518405625	0.773	0.508	2.06E-236	male_epithelial	Trpm7
Maml31	8.60E-241	0.504407312	0.645	0.353	2.47E-236	male_epithelial	Maml3
Ppcdc	1.82E-240	0.40754503	0.318	0.133	5.23E-236	male_epithelial	Ppcdc
Mpp51	4.35E-239	0.555000156	0.466	0.236	1.25E-234	male_epithelial	Mpp5
Spred21	4.67E-239	0.510632444	0.469	0.235	1.34E-234	male_epithelial	Spred2
1110019D14Rik1	6.56E-239	0.613549	0.336	0.149	1.88E-234	male_epithelial	1110019D14Rik
Tinagl1	1.25E-238	0.283291864	0.101	0.021	3.58E-234	male_epithelial	Tinagl1
Cdkl2	2.20E-238	0.345604918	0.191	0.061	6.32E-234	male_epithelial	Cdkl2
Kifap3	1.99E-236	0.499263644	0.426	0.207	5.73E-232	male_epithelial	Kifap3
Sar1b1	3.90E-236	0.52651297	0.255	0.098	1.12E-231	male_epithelial	Sar1b
B130034C11Rik	1.48E-235	0.251435957	0.129	0.032	4.24E-231	male_epithelial	B130034C11Rik
Il17rd	2.92E-235	0.303149105	0.219	0.073	8.38E-231	male_epithelial	Il17rd
Txnrd1	9.81E-235	0.39126904	0.377	0.169	2.82E-230	male_epithelial	Txnrd1
Zzz3	1.36E-234	0.514143982	0.574	0.325	3.90E-230	male_epithelial	Zzz3
Nr6a1os	1.73E-234	0.432223581	0.205	0.068	4.96E-230	male_epithelial	Nr6a1os
Cep85	2.70E-234	0.447153612	0.283	0.112	7.75E-230	male_epithelial	Cep85
Map3k14	4.25E-234	0.403085536	0.443	0.21	1.22E-229	male_epithelial	Map3k14
Bbs4	6.36E-234	0.282319518	0.152	0.042	1.83E-229	male_epithelial	Bbs4
Xkr61	1.19E-233	0.658863758	0.286	0.119	3.42E-229	male_epithelial	Xkr6
Tbc1d19	1.53E-233	0.444142967	0.391	0.182	4.40E-229	male_epithelial	Tbc1d19
Neu1	2.89E-233	0.362993623	0.148	0.04	8.30E-229	male_epithelial	Neu1
Slc31a2	1.15E-232	0.281196842	0.15	0.041	3.29E-228	male_epithelial	Slc31a2
Clcn31	5.19E-232	0.559951601	0.499	0.267	1.49E-227	male_epithelial	Clcn3
Rere1	1.13E-231	0.50769186	0.92	0.708	3.25E-227	male_epithelial	Rere
Tom1l11	3.61E-231	0.363034377	0.189	0.061	1.04E-226	male_epithelial	Tom1l1
Cep1121	4.72E-230	0.47807955	0.52	0.275	1.36E-225	male_epithelial	Cep112
Pdgfc1	4.86E-230	0.38910353	0.559	0.3	1.40E-225	male_epithelial	Pdgfc
Ctage5	5.79E-230	0.542535859	0.634	0.378	1.66E-225	male_epithelial	Ctage5
Ikzf22	6.08E-230	0.472646109	0.402	0.191	1.75E-225	male_epithelial	Ikzf2
Cpeb41	2.25E-229	0.519400911	0.677	0.39	6.47E-225	male_epithelial	Cpeb4
Map3k2	2.39E-229	0.522997482	0.571	0.327	6.87E-225	male_epithelial	Map3k2
Pcnx4	3.43E-229	0.340041553	0.239	0.087	9.85E-225	male_epithelial	Pcnx4
2310001H17Rik1	6.60E-228	0.291163788	0.259	0.095	1.90E-223	male_epithelial	2310001H17Rik
Gfod22	8.60E-228	0.432692012	0.248	0.094	2.47E-223	male_epithelial	Gfod2
Sipa1l2	1.39E-227	0.397060851	0.305	0.125	4.00E-223	male_epithelial	Sipa1l2
Dpy19l4	1.43E-227	0.479093811	0.41	0.197	4.11E-223	male_epithelial	Dpy19l4
Lrrc8b	1.15E-226	0.353220338	0.26	0.099	3.31E-222	male_epithelial	Lrrc8b
Tmx4	1.42E-225	0.347922359	0.231	0.083	4.08E-221	male_epithelial	Tmx4
Ptgfrn	1.68E-225	0.267472655	0.238	0.084	4.84E-221	male_epithelial	Ptgfrn
Fkbp5	2.23E-225	0.336296907	0.688	0.381	6.41E-221	male_epithelial	Fkbp5
Il13ra11	2.78E-225	0.256565951	0.187	0.058	7.98E-221	male_epithelial	Il13ra1
Ino80dos	8.83E-224	0.570020189	0.328	0.146	2.54E-219	male_epithelial	Ino80dos
Ralgds1	2.42E-223	0.266469445	0.212	0.071	6.96E-219	male_epithelial	Ralgds
Dcaf11	2.64E-222	0.359126156	0.201	0.068	7.59E-218	male_epithelial	Dcaf11
Papd5	3.32E-222	0.483149091	0.465	0.241	9.53E-218	male_epithelial	Papd5
Suclg1	8.68E-222	0.415767881	0.264	0.104	2.49E-217	male_epithelial	Suclg1
Zfp6092	2.51E-221	0.604462257	0.598	0.355	7.21E-217	male_epithelial	Zfp609
Trp53bp21	5.43E-221	0.396552847	0.348	0.156	1.56E-216	male_epithelial	Trp53bp2
Iqce	1.27E-220	0.299499623	0.257	0.097	3.65E-216	male_epithelial	Iqce
Dnaaf5	2.02E-219	0.260509125	0.162	0.048	5.79E-215	male_epithelial	Dnaaf5
Ggact1	2.32E-219	0.419158651	0.364	0.166	6.67E-215	male_epithelial	Ggact
Csnk1g31	2.80E-218	0.503007307	0.589	0.342	8.04E-214	male_epithelial	Csnk1g3
Rgl1	4.86E-218	0.456706208	0.655	0.388	1.40E-213	male_epithelial	Rgl1
Mfhas1	1.55E-217	0.377623306	0.491	0.237	4.44E-213	male_epithelial	Mfhas1
Crem1	3.00E-217	0.502382319	0.309	0.134	8.63E-213	male_epithelial	Crem
Ralgps1	1.21E-216	0.431967276	0.399	0.194	3.47E-212	male_epithelial	Ralgps1
Rapgef31	8.60E-216	0.493086233	0.262	0.105	2.47E-211	male_epithelial	Rapgef3
Kcnip4	1.49E-215	0.652244088	0.179	0.058	4.28E-211	male_epithelial	Kcnip4
C430014B12Rik	2.33E-215	0.293720325	0.117	0.029	6.68E-211	male_epithelial	C430014B12Rik
Hnrnpa2b1	3.76E-215	0.465907211	0.828	0.582	1.08E-210	male_epithelial	Hnrnpa2b1
Tbcel	6.61E-215	0.387343876	0.308	0.131	1.90E-210	male_epithelial	Tbcel
Nsdhl1	1.28E-214	0.493239823	0.217	0.08	3.69E-210	male_epithelial	Nsdhl
Nfia1	2.56E-214	0.363362889	0.966	0.684	7.37E-210	male_epithelial	Nfia
Nup2101	4.33E-214	0.308159033	0.169	0.053	1.24E-209	male_epithelial	Nup210
Wwp21	4.73E-214	0.3809292	0.432	0.21	1.36E-209	male_epithelial	Wwp2
Eml21	5.41E-214	0.309105108	0.198	0.068	1.55E-209	male_epithelial	Eml2
Zcchc10	5.98E-214	0.382358659	0.162	0.05	1.72E-209	male_epithelial	Zcchc10
Src1	8.49E-214	0.274280467	0.178	0.057	2.44E-209	male_epithelial	Src
Tmem116	1.26E-213	0.289514464	0.146	0.042	3.62E-209	male_epithelial	Tmem116
Alms1	7.45E-213	0.370534654	0.309	0.13	2.14E-208	male_epithelial	Alms1
Nexn	9.29E-213	1.035548247	0.17	0.055	2.67E-208	male_epithelial	Nexn
Lrrc28	1.05E-212	0.43791165	0.283	0.118	3.01E-208	male_epithelial	Lrrc28
Aco21	1.11E-212	0.519529083	0.401	0.201	3.19E-208	male_epithelial	Aco2
Eps8	1.70E-212	0.25712668	0.653	0.339	4.87E-208	male_epithelial	Eps8
Xpr1	6.12E-212	0.456310598	0.551	0.304	1.76E-207	male_epithelial	Xpr1
Rasl121	4.89E-209	0.50618093	0.203	0.073	1.40E-204	male_epithelial	Rasl12
Cbx5	1.14E-208	0.423943349	0.454	0.233	3.28E-204	male_epithelial	Cbx5
B3glct1	1.26E-208	0.496003308	0.327	0.148	3.63E-204	male_epithelial	B3glct
Ift172	6.28E-208	0.282866364	0.241	0.092	1.80E-203	male_epithelial	Ift172
Ern1	1.01E-207	0.522760418	0.438	0.225	2.90E-203	male_epithelial	Ern1
Rsf11	5.19E-207	0.462334779	0.6	0.355	1.49E-202	male_epithelial	Rsf1
Epb41l3	8.84E-207	0.385059725	0.207	0.072	2.54E-202	male_epithelial	Epb41l3
Fuca1	1.18E-206	0.467377595	0.248	0.097	3.39E-202	male_epithelial	Fuca1
Mipol12	1.44E-206	0.559541401	0.347	0.163	4.14E-202	male_epithelial	Mipol1
Gm166851	3.30E-205	0.45072111	0.187	0.064	9.49E-201	male_epithelial	Gm16685
Chic11	5.64E-205	0.254141102	0.135	0.037	1.62E-200	male_epithelial	Chic1
Gm11508	9.37E-205	0.284085284	0.118	0.03	2.69E-200	male_epithelial	Gm11508
Mtor	3.22E-204	0.54098712	0.412	0.212	9.24E-200	male_epithelial	Mtor
