	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
SMAD32	4.56E-05	0.521880785	0.343	0.289	1	b_cell	SMAD3
RBM26	5.00E-05	0.546744911	0.492	0.468	1	b_cell	RBM26
IRF22	5.09E-05	0.455348613	0.24	0.18	1	b_cell	IRF2
RASSF35	5.19E-05	0.633129839	0.287	0.231	1	b_cell	RASSF3
NSD31	5.36E-05	0.435597608	0.431	0.396	1	b_cell	NSD3
KCNAB24	5.56E-05	0.258916362	0.121	0.072	1	b_cell	KCNAB2
ADARB13	5.59E-05	0.551557156	0.214	0.157	1	b_cell	ADARB1
LRRFIP16	5.63E-05	0.319094552	0.48	0.409	1	b_cell	LRRFIP1
TTC7A3	5.81E-05	0.516933376	0.366	0.317	1	b_cell	TTC7A
DEPDC5	6.19E-05	0.458999751	0.198	0.142	1	b_cell	DEPDC5
MED12L3	6.22E-05	0.347631621	0.152	0.096	1	b_cell	MED12L
CREB12	6.40E-05	0.513826898	0.347	0.294	1	b_cell	CREB1
NUP160	6.71E-05	0.501097723	0.291	0.232	1	b_cell	NUP160
STIM13	6.74E-05	0.548177916	0.364	0.314	1	b_cell	STIM1
DYRK1A5	6.85E-05	0.480208189	0.457	0.416	1	b_cell	DYRK1A
TET33	7.11E-05	0.413892041	0.2	0.141	1	b_cell	TET3
HCK3	7.58E-05	0.387213317	0.128	0.079	1	b_cell	HCK
TP53INP11	7.65E-05	0.581221212	0.163	0.111	1	b_cell	TP53INP1
NDUFAF61	7.75E-05	0.580950597	0.294	0.238	1	b_cell	NDUFAF6
LBR4	8.00E-05	0.396243021	0.149	0.098	1	b_cell	LBR
CDC42SE13	8.07E-05	0.439359869	0.163	0.11	1	b_cell	CDC42SE1
TGFBR22	8.33E-05	0.437335332	0.497	0.479	1	b_cell	TGFBR2
MTMR101	8.40E-05	0.494451024	0.24	0.185	1	b_cell	MTMR10
ITPKB4	8.57E-05	0.383831506	0.207	0.148	1	b_cell	ITPKB
FAM208B2	8.64E-05	0.381200997	0.364	0.306	1	b_cell	FAM208B
ANKZF1	9.28E-05	0.272668404	0.105	0.061	1	b_cell	ANKZF1
BTN3A12	9.81E-05	0.522875599	0.147	0.097	1	b_cell	BTN3A1
EBLN3P	9.98E-05	0.387658049	0.177	0.124	1	b_cell	EBLN3P
NT5C3A1	0.000101423	0.44762427	0.254	0.195	1	b_cell	NT5C3A
COMMD104	0.000102994	0.496413797	0.45	0.413	1	b_cell	COMMD10
NLRP16	0.000136497	0.328510814	0.291	0.23	1	b_cell	NLRP1
TFEC3	0.000137248	0.615147374	0.124	0.078	1	b_cell	TFEC
CDC14A1	0.000139668	0.419880153	0.259	0.198	1	b_cell	CDC14A
LRRK13	0.000141174	0.607452284	0.24	0.186	1	b_cell	LRRK1
TES4	0.000142142	0.280469799	0.138	0.088	1	b_cell	TES
ZDHHC142	0.000145113	0.550299191	0.24	0.184	1	b_cell	ZDHHC14
HERPUD13	0.000149559	0.584250583	0.217	0.165	1	b_cell	HERPUD1
Sep-96	0.000149872	0.443570879	0.205	0.147	1	b_cell	9-Sep
CMTM75	0.000174579	0.43251887	0.193	0.139	1	b_cell	CMTM7
EIF4G33	0.000176837	0.334906374	0.548	0.525	1	b_cell	EIF4G3
UTY1	0.000184965	0.475705601	0.205	0.15	1	b_cell	UTY
ACSM32	0.00019107	0.887686014	0.156	0.109	1	b_cell	ACSM3
GAK3	0.000197937	0.466996691	0.21	0.158	1	b_cell	GAK
SAMD9L1	0.000205329	0.523293915	0.177	0.126	1	b_cell	SAMD9L
MX24	0.000215074	0.323408016	0.131	0.083	1	b_cell	MX2
PIK3C2B2	0.000218793	0.4716241	0.191	0.139	1	b_cell	PIK3C2B
AC104365.12	0.000222831	0.505574953	0.166	0.115	1	b_cell	AC104365.1
INPP5F2	0.000235266	0.631618352	0.182	0.135	1	b_cell	INPP5F
PPARD4	0.000239682	0.499485792	0.161	0.112	1	b_cell	PPARD
SPTLC25	0.000240718	0.31730263	0.282	0.222	1	b_cell	SPTLC2
ZMIZ2	0.000242158	0.418353516	0.152	0.104	1	b_cell	ZMIZ2
TRIO2	0.000242691	0.318036921	0.599	0.581	1	b_cell	TRIO
NIPAL32	0.000250971	0.399522322	0.133	0.087	1	b_cell	NIPAL3
SUN21	0.000258053	0.402301757	0.168	0.117	1	b_cell	SUN2
VRK21	0.000266583	0.55427527	0.324	0.277	1	b_cell	VRK2
CHD23	0.000277186	0.483872665	0.413	0.375	1	b_cell	CHD2
DCLRE1C1	0.00028442	0.508186911	0.168	0.12	1	b_cell	DCLRE1C
AC010894.34	0.000287902	0.417161837	0.252	0.191	1	b_cell	AC010894.3
BOD1L14	0.000304108	0.469110489	0.35	0.303	1	b_cell	BOD1L1
EIPR1	0.000306765	0.362004372	0.124	0.08	1	b_cell	EIPR1
HERC15	0.000309412	0.439420058	0.51	0.491	1	b_cell	HERC1
RAD51B	0.000310004	0.467723927	0.501	0.477	1	b_cell	RAD51B
MARS3	0.000321789	0.365528187	0.138	0.092	1	b_cell	MARS
PPP2R5C3	0.000330132	0.498356031	0.364	0.32	1	b_cell	PPP2R5C
RBL11	0.000339855	0.369173128	0.145	0.098	1	b_cell	RBL1
EPSTI14	0.000365032	0.44453728	0.196	0.143	1	b_cell	EPSTI1
CDKAL1	0.000377221	0.42775066	0.541	0.546	1	b_cell	CDKAL1
RPAP32	0.000382768	0.355891533	0.131	0.086	1	b_cell	RPAP3
UBE2E24	0.000396266	0.400264336	0.62	0.601	1	b_cell	UBE2E2
OSBPL84	0.000411721	0.350094541	0.434	0.394	1	b_cell	OSBPL8
TAPT1	0.00041489	0.758651811	0.221	0.178	1	b_cell	TAPT1
IFIH12	0.000417516	0.318139058	0.103	0.063	1	b_cell	IFIH1
POLB2	0.000424238	0.478379542	0.114	0.074	1	b_cell	POLB
ATRX2	0.000433373	0.315454759	0.569	0.561	1	b_cell	ATRX
EXOC42	0.000438944	0.326418567	0.629	0.629	1	b_cell	EXOC4
SLC24A11	0.000443881	0.343420385	0.103	0.063	1	b_cell	SLC24A1
FBRSL11	0.000454685	0.44102235	0.119	0.077	1	b_cell	FBRSL1
XPO12	0.000463651	0.466042611	0.389	0.35	1	b_cell	XPO1
SCAF4	0.000504687	0.516074904	0.221	0.175	1	b_cell	SCAF4
FAM172A1	0.000508055	0.429895644	0.573	0.587	1	b_cell	FAM172A
LINC017251	0.000567078	0.57302773	0.112	0.073	1	b_cell	LINC01725
DUSP222	0.000582436	0.383560193	0.168	0.12	1	b_cell	DUSP22
MORC31	0.00059445	0.525126126	0.303	0.264	1	b_cell	MORC3
MGME11	0.000625191	0.371260466	0.124	0.083	1	b_cell	MGME1
ZNF6441	0.00066151	0.469321371	0.427	0.404	1	b_cell	ZNF644
RALGPS1	0.000670976	0.360097762	0.163	0.117	1	b_cell	RALGPS1
METTL21A1	0.000700906	0.382547712	0.175	0.128	1	b_cell	METTL21A
UBASH3B4	0.000719624	0.448375601	0.107	0.068	1	b_cell	UBASH3B
AUTS24	0.000745047	0.345732767	0.648	0.642	1	b_cell	AUTS2
GALNT103	0.000767472	0.418958672	0.256	0.205	1	b_cell	GALNT10
EEF1D4	0.000771022	0.369195486	0.21	0.158	1	b_cell	EEF1D
BTBD93	0.00077281	0.543859003	0.464	0.458	1	b_cell	BTBD9
LPXN4	0.000780947	0.353825371	0.172	0.125	1	b_cell	LPXN
ARHGEF16	0.000783547	0.362824042	0.175	0.128	1	b_cell	ARHGEF1
SLC25A42	0.000848875	0.388053319	0.119	0.079	1	b_cell	SLC25A42
MAP3K23	0.00088922	0.476452683	0.385	0.356	1	b_cell	MAP3K2
TULP41	0.000895719	0.335356262	0.27	0.219	1	b_cell	TULP4
CUL3	0.000956032	0.457815867	0.389	0.36	1	b_cell	CUL3
HIVEP1	0.000992665	0.516746581	0.282	0.24	1	b_cell	HIVEP1
H3F3A3	0.001003509	0.406928239	0.138	0.095	1	b_cell	H3F3A
CCDC502	0.001016609	0.879939163	0.301	0.27	1	b_cell	CCDC50
USP7	0.001033376	0.48603375	0.196	0.15	1	b_cell	USP7
EPC21	0.001060098	0.420999997	0.336	0.299	1	b_cell	EPC2
VPS412	0.00108072	0.450125517	0.308	0.268	1	b_cell	VPS41
FMNL34	0.001095583	0.276784809	0.119	0.078	1	b_cell	FMNL3
AMPD32	0.001120835	0.326035027	0.103	0.066	1	b_cell	AMPD3
NSF2	0.001188527	0.36908532	0.152	0.108	1	b_cell	NSF
NCOA24	0.001208197	0.456300903	0.487	0.494	1	b_cell	NCOA2
TNK22	0.001241483	0.401395929	0.124	0.085	1	b_cell	TNK2
MYO1E3	0.001270612	0.380770306	0.284	0.233	1	b_cell	MYO1E
ARID4B2	0.001292841	0.304804372	0.522	0.512	1	b_cell	ARID4B
MCPH1-AS11	0.00134577	0.403549145	0.117	0.079	1	b_cell	MCPH1-AS1
DNM22	0.001406085	0.428951262	0.275	0.232	1	b_cell	DNM2
RSF12	0.001429486	0.352002761	0.445	0.414	1	b_cell	RSF1
PAPOLA1	0.001496901	0.371540599	0.366	0.328	1	b_cell	PAPOLA
APOLD15	0.001510406	0.311804253	0.121	0.082	1	b_cell	APOLD1
CDCA7L1	0.001615025	0.304205416	0.103	0.067	1	b_cell	CDCA7L
TEX91	0.001652142	0.486613181	0.133	0.094	1	b_cell	TEX9
SP33	0.001665398	0.432066357	0.35	0.316	1	b_cell	SP3
CLYBL2	0.00166651	0.558508179	0.196	0.154	1	b_cell	CLYBL
RPS6KA34	0.001666639	0.331698852	0.371	0.333	1	b_cell	RPS6KA3
TRAPPC102	0.001688456	0.429820944	0.284	0.247	1	b_cell	TRAPPC10
TRMT2B	0.001725143	0.402291009	0.112	0.076	1	b_cell	TRMT2B
U91328.3	0.001797353	0.382527588	0.103	0.067	1	b_cell	U91328.3
RIC31	0.001837406	0.326355731	0.121	0.083	1	b_cell	RIC3
AC026347.1	0.001908911	0.355637282	0.11	0.073	1	b_cell	AC026347.1
SUSD64	0.001969878	0.322794831	0.242	0.196	1	b_cell	SUSD6
MOB3A4	0.001985339	0.404060358	0.161	0.12	1	b_cell	MOB3A
ERP291	0.002003128	0.257847644	0.133	0.092	1	b_cell	ERP29
STAT62	0.002036098	0.469058697	0.247	0.207	1	b_cell	STAT6
ENTPD1-AS14	0.002074597	0.421280227	0.359	0.32	1	b_cell	ENTPD1-AS1
RASA32	0.002076174	0.6421384	0.242	0.204	1	b_cell	RASA3
LRRK23	0.002112267	0.445329859	0.231	0.188	1	b_cell	LRRK2
BRAF	0.002116006	0.540567736	0.462	0.462	1	b_cell	BRAF
NRF1	0.002355521	0.471353795	0.305	0.273	1	b_cell	NRF1
ATF7IP22	0.002360595	0.531857561	0.266	0.229	1	b_cell	ATF7IP2
AK92	0.002374475	0.538574065	0.159	0.12	1	b_cell	AK9
KDM2B4	0.002397364	0.494788076	0.217	0.176	1	b_cell	KDM2B
MAN2A14	0.002406181	0.443937568	0.294	0.252	1	b_cell	MAN2A1
CNOT11	0.002431719	0.478573506	0.308	0.269	1	b_cell	CNOT1
SLC4A73	0.002545423	0.412195052	0.305	0.264	1	b_cell	SLC4A7
CERS4	0.002555382	0.406560593	0.138	0.099	1	b_cell	CERS4
KDM4B1	0.002579646	0.447979793	0.252	0.21	1	b_cell	KDM4B
NIPA2	0.00258043	0.304539686	0.119	0.082	1	b_cell	NIPA2
PHF6	0.002703536	0.290241535	0.117	0.081	1	b_cell	PHF6
WWC31	0.002730177	0.442188292	0.138	0.1	1	b_cell	WWC3
CORO1C3	0.002976393	0.494566185	0.273	0.232	1	b_cell	CORO1C
AC023590.12	0.003093228	1.348023191	0.135	0.101	1	b_cell	AC023590.1
FAM13B2	0.003112129	0.427366553	0.373	0.346	1	b_cell	FAM13B
USP3-AS11	0.003138275	0.404142352	0.24	0.199	1	b_cell	USP3-AS1
RNF341	0.003180078	0.45220136	0.184	0.144	1	b_cell	RNF34
SLC12A22	0.003302621	0.314204022	0.131	0.093	1	b_cell	SLC12A2
USF3	0.003363638	0.480092313	0.177	0.139	1	b_cell	USF3
N4BP2L12	0.003416183	0.356659509	0.193	0.152	1	b_cell	N4BP2L1
GABPB1-AS11	0.003450618	0.557124898	0.298	0.268	1	b_cell	GABPB1-AS1
PCED1B3	0.003481617	0.36294273	0.389	0.346	1	b_cell	PCED1B
CTSH5	0.003481737	0.314446315	0.133	0.095	1	b_cell	CTSH
EEF1B23	0.003565147	0.448537698	0.131	0.093	1	b_cell	EEF1B2
IFNAR11	0.003572706	0.386672234	0.233	0.192	1	b_cell	IFNAR1
CNST2	0.003593196	0.426407571	0.27	0.235	1	b_cell	CNST
CCDC18-AS13	0.003593372	0.455517226	0.392	0.371	1	b_cell	CCDC18-AS1
MTMR143	0.00387357	0.378914221	0.172	0.134	1	b_cell	MTMR14
SETDB21	0.003934326	0.390177963	0.17	0.131	1	b_cell	SETDB2
MICU21	0.003985551	0.421848688	0.338	0.304	1	b_cell	MICU2
ARID1A4	0.004048234	0.445343576	0.308	0.277	1	b_cell	ARID1A
ANXA62	0.004147201	0.388190438	0.2	0.16	1	b_cell	ANXA6
GCC21	0.004385958	0.486298832	0.368	0.346	1	b_cell	GCC2
CHCHD31	0.004398463	0.338231063	0.371	0.341	1	b_cell	CHCHD3
SUPT3H3	0.004436715	0.385170617	0.294	0.255	1	b_cell	SUPT3H
PNPLA82	0.004477185	0.459467741	0.21	0.173	1	b_cell	PNPLA8
SERGEF2	0.004666296	0.39864868	0.184	0.146	1	b_cell	SERGEF
AKAP62	0.004706325	0.704826164	0.133	0.098	1	b_cell	AKAP6
SPEN2	0.004708592	0.43668938	0.305	0.277	1	b_cell	SPEN
CCNG2	0.004882264	0.369798237	0.112	0.078	1	b_cell	CCNG2
DOCK113	0.004896231	0.289719516	0.469	0.436	1	b_cell	DOCK11
YPEL52	0.004958295	0.467957327	0.142	0.106	1	b_cell	YPEL5
STAMBPL12	0.004997466	0.382839791	0.175	0.137	1	b_cell	STAMBPL1
CLIC42	0.005032822	0.337526436	0.291	0.251	1	b_cell	CLIC4
ARID3A2	0.005209032	0.416737785	0.119	0.085	1	b_cell	ARID3A
PRPF40A2	0.005356105	0.446639367	0.326	0.298	1	b_cell	PRPF40A
LINC011841	0.005392524	0.474586798	0.256	0.224	1	b_cell	LINC01184
CLEC16A1	0.0054112	0.439836577	0.31	0.279	1	b_cell	CLEC16A
SFT2D22	0.005418096	0.380192475	0.193	0.154	1	b_cell	SFT2D2
N4BP22	0.00582576	0.390942257	0.159	0.121	1	b_cell	N4BP2
KMT2A1	0.005861676	0.363278357	0.382	0.359	1	b_cell	KMT2A
BRD42	0.005992826	0.424873347	0.298	0.265	1	b_cell	BRD4
UHRF23	0.006014389	0.385973564	0.284	0.25	1	b_cell	UHRF2
FOXO13	0.006315475	0.40670686	0.503	0.509	1	b_cell	FOXO1
VAC143	0.006448769	0.353339007	0.135	0.101	1	b_cell	VAC14
UBE2I	0.006532811	0.313260194	0.166	0.128	1	b_cell	UBE2I
PTPRK5	0.00666185	0.466960486	0.317	0.289	1	b_cell	PTPRK
SCAF113	0.006874665	0.386326907	0.517	0.536	1	b_cell	SCAF11
TNIP11	0.006948002	0.297428996	0.166	0.129	1	b_cell	TNIP1
SELENOF	0.007084288	0.467066705	0.273	0.24	1	b_cell	SELENOF
TMEM267	0.007125639	0.368674287	0.135	0.102	1	b_cell	TMEM267
MAD1L12	0.007306978	0.385910977	0.184	0.149	1	b_cell	MAD1L1
KDM2A3	0.00787004	0.410003565	0.457	0.46	1	b_cell	KDM2A
HNRNPC1	0.007934739	0.345768653	0.483	0.482	1	b_cell	HNRNPC
PSME41	0.008103543	0.462667602	0.322	0.295	1	b_cell	PSME4
COL4A3BP3	0.00824801	0.329143932	0.387	0.364	1	b_cell	COL4A3BP
MAPKAP12	0.008497659	0.464277747	0.35	0.332	1	b_cell	MAPKAP1
RFWD22	0.009080266	0.251584858	0.499	0.496	1	b_cell	RFWD2
CAPZA14	0.00944209	0.388031571	0.322	0.292	1	b_cell	CAPZA1
FAM208A1	0.009934616	0.410599991	0.287	0.257	1	b_cell	FAM208A
ADPGK3	0.009994435	0.367820463	0.189	0.153	1	b_cell	ADPGK
CPA3	0	4.535678368	0.823	0.009	0	mast_cell	CPA3
KIT	0	4.266702052	0.818	0.01	0	mast_cell	KIT
HPGD	0	4.244595523	0.741	0.026	0	mast_cell	HPGD
NTM2	0	3.954456735	0.896	0.339	0	mast_cell	NTM
SLC24A31	0	3.854093868	0.885	0.22	0	mast_cell	SLC24A3
TPSB2	0	3.839781538	0.334	0.003	0	mast_cell	TPSB2
IL18R12	0	3.766650228	0.757	0.037	0	mast_cell	IL18R1
MS4A2	0	3.67008405	0.701	0.004	0	mast_cell	MS4A2
HDC	0	3.507168276	0.657	0.004	0	mast_cell	HDC
STX31	0	3.502457726	0.711	0.067	0	mast_cell	STX3
RAB27B	0	3.481323374	0.672	0.025	0	mast_cell	RAB27B
SLC8A3	0	3.458590885	0.633	0.006	0	mast_cell	SLC8A3
TNIK2	0	3.438806642	0.788	0.114	0	mast_cell	TNIK
SLC18A2	0	3.422255065	0.664	0.019	0	mast_cell	SLC18A2
AC092979.1	0	3.340714343	0.486	0.005	0	mast_cell	AC092979.1
RGS13	0	3.204043272	0.615	0.006	0	mast_cell	RGS13
BMP2K5	0	3.078073612	0.837	0.255	0	mast_cell	BMP2K
SYTL33	0	3.066849119	0.693	0.123	0	mast_cell	SYTL3
HPGDS1	0	3.066029791	0.628	0.044	0	mast_cell	HPGDS
CDK15	0	3.013483143	0.561	0.024	0	mast_cell	CDK15
VWA5A	0	2.987164379	0.59	0.033	0	mast_cell	VWA5A
ST8SIA11	0	2.960395207	0.657	0.109	0	mast_cell	ST8SIA1
SLCO2B12	0	2.880671086	0.652	0.104	0	mast_cell	SLCO2B1
LINC021472	0	2.873226855	0.48	0.038	0	mast_cell	LINC02147
SMYD31	0	2.870756613	0.834	0.502	0	mast_cell	SMYD3
SGK13	0	2.821492125	0.648	0.107	0	mast_cell	SGK1
TPSAB1	0	2.761785479	0.257	0.002	0	mast_cell	TPSAB1
BACE22	0	2.749372751	0.687	0.146	0	mast_cell	BACE2
STXBP5	0	2.610287737	0.772	0.358	0	mast_cell	STXBP5
PRKCA4	0	2.602418132	0.76	0.233	0	mast_cell	PRKCA
PPM1H3	0	2.593188982	0.533	0.056	0	mast_cell	PPM1H
IL1RL1	0	2.585600533	0.452	0.003	0	mast_cell	IL1RL1
GATA2	0	2.579975474	0.451	0.013	0	mast_cell	GATA2
ENPP31	0	2.540382561	0.44	0.027	0	mast_cell	ENPP3
SYTL23	0	2.491112717	0.528	0.064	0	mast_cell	SYTL2
PZP1	0	2.450908172	0.453	0.041	0	mast_cell	PZP
AC068587.61	0	2.423633192	0.626	0.239	0	mast_cell	AC068587.6
CTSG	0	2.422029261	0.298	0.004	0	mast_cell	CTSG
GRAP22	0	2.407723561	0.434	0.039	0	mast_cell	GRAP2
SKAP12	0	2.397990725	0.654	0.088	0	mast_cell	SKAP1
ARHGAP156	0	2.396475379	0.818	0.221	0	mast_cell	ARHGAP15
AGAP12	0	2.391324313	0.831	0.457	0	mast_cell	AGAP1
DOCK107	0	2.300286524	0.659	0.167	0	mast_cell	DOCK10
C1orf1861	0	2.294696151	0.414	0.015	0	mast_cell	C1orf186
AP1S33	0	2.273103776	0.411	0.055	0	mast_cell	AP1S3
PAG15	0	2.259358942	0.529	0.102	0	mast_cell	PAG1
EPB41L13	0	2.243808249	0.562	0.152	0	mast_cell	EPB41L1
ATP6V0A2	0	2.24183612	0.475	0.092	0	mast_cell	ATP6V0A2
P2RX11	0	2.210212849	0.4	0.011	0	mast_cell	P2RX1
RAP1GAP24	0	2.206866529	0.504	0.084	0	mast_cell	RAP1GAP2
RPS6KA54	0	2.181390184	0.619	0.217	0	mast_cell	RPS6KA5
TOX5	0	2.170266271	0.45	0.059	0	mast_cell	TOX
MSRA3	0	2.160794355	0.584	0.218	0	mast_cell	MSRA
FER2	0	2.143246132	0.842	0.57	0	mast_cell	FER
MLPH1	0	2.120891292	0.396	0.02	0	mast_cell	MLPH
ALOX54	0	2.11879369	0.435	0.057	0	mast_cell	ALOX5
PRKCB5	0	2.087708552	0.561	0.132	0	mast_cell	PRKCB
KIAA1549	0	2.078480833	0.369	0.033	0	mast_cell	KIAA1549
AC004917.1	0	2.028296018	0.341	0.039	0	mast_cell	AC004917.1
SAMSN14	0	2.027647791	0.5	0.091	0	mast_cell	SAMSN1
PIK3R6	0	2.027340436	0.372	0.015	0	mast_cell	PIK3R6
HS6ST1	0	2.003942621	0.391	0.05	0	mast_cell	HS6ST1
RYR31	0	1.938010123	0.386	0.063	0	mast_cell	RYR3
TESPA11	0	1.930690748	0.35	0.016	0	mast_cell	TESPA1
INTS6L3	0	1.929566647	0.443	0.105	0	mast_cell	INTS6L
RHOH2	0	1.898503423	0.348	0.032	0	mast_cell	RHOH
MCTP22	0	1.83458561	0.631	0.214	0	mast_cell	MCTP2
ADGRE22	0	1.820640255	0.34	0.03	0	mast_cell	ADGRE2
LAX1	0	1.804745044	0.284	0.008	0	mast_cell	LAX1
BTK4	0	1.791826481	0.335	0.033	0	mast_cell	BTK
FAM129B1	0	1.776762295	0.318	0.046	0	mast_cell	FAM129B
CD221	0	1.771396608	0.282	0.008	0	mast_cell	CD22
MS4A4E3	0	1.755120011	0.411	0.09	0	mast_cell	MS4A4E
IKZF15	0	1.728383685	0.485	0.115	0	mast_cell	IKZF1
GPAT33	0	1.69258397	0.325	0.064	0	mast_cell	GPAT3
PAQR5	0	1.66822323	0.268	0.017	0	mast_cell	PAQR5
SLC38A113	0	1.63497023	0.173	0.019	0	mast_cell	SLC38A11
MIR3681HG	0	1.609730431	0.215	0.022	0	mast_cell	MIR3681HG
COL13A1	0	1.608276453	0.243	0.011	0	mast_cell	COL13A1
AC111188.1	0	1.599923706	0.211	0.004	0	mast_cell	AC111188.1
AL078590.3	0	1.596578911	0.258	0.006	0	mast_cell	AL078590.3
AL078590.2	0	1.591004853	0.232	0.011	0	mast_cell	AL078590.2
CD821	0	1.582183327	0.279	0.023	0	mast_cell	CD82
MCTP14	0	1.564156455	0.682	0.237	0	mast_cell	MCTP1
ST8SIA61	0	1.558327535	0.256	0.029	0	mast_cell	ST8SIA6
IQGAP24	0	1.531353703	0.61	0.187	0	mast_cell	IQGAP2
GCSAML	0	1.458622122	0.209	0.002	0	mast_cell	GCSAML
BATF	0	1.420821835	0.186	0.014	0	mast_cell	BATF
AL606804.1	0	1.420444892	0.175	0.002	0	mast_cell	AL606804.1
LRP4	0	1.40334528	0.217	0.019	0	mast_cell	LRP4
RAB44	0	1.343933472	0.221	0.002	0	mast_cell	RAB44
PGBD5	0	1.335811315	0.187	0.008	0	mast_cell	PGBD5
GLOD5	0	1.318242706	0.174	0.003	0	mast_cell	GLOD5
EVPL	0	1.307064005	0.199	0.012	0	mast_cell	EVPL
SLC45A3	0	1.282972804	0.188	0.005	0	mast_cell	SLC45A3
AP001972.4	0	1.279599546	0.162	0.001	0	mast_cell	AP001972.4
CMA1	0	1.170351879	0.116	0.001	0	mast_cell	CMA1
LINC006121	0	1.158986029	0.176	0.016	0	mast_cell	LINC00612
AC010175.1	0	1.097047957	0.188	0.011	0	mast_cell	AC010175.1
LINC02197	0	1.07741588	0.142	0.004	0	mast_cell	LINC02197
MYB	0	1.052557883	0.14	0.003	0	mast_cell	MYB
CACNA1H1	0	1.04341504	0.142	0.009	0	mast_cell	CACNA1H
A2M-AS1	0	1.038898613	0.174	0.018	0	mast_cell	A2M-AS1
SIGLEC6	0	0.979939871	0.128	0	0	mast_cell	SIGLEC6
LIF	0	0.934157396	0.111	0.006	0	mast_cell	LIF
AL157895.1	0	0.8597414	0.101	0.007	0	mast_cell	AL157895.1
AC068580.4	0	0.730933019	0.113	0.005	0	mast_cell	AC068580.4
FMN13	1.94E-302	1.662697338	0.485	0.133	6.13E-298	mast_cell	FMN1
ACSL41	1.83E-295	2.217110225	0.592	0.232	5.77E-291	mast_cell	ACSL4
ELMO17	5.65E-295	1.856564418	0.771	0.391	1.78E-290	mast_cell	ELMO1
LRP4-AS1	2.82E-277	0.937475247	0.116	0.01	8.90E-273	mast_cell	LRP4-AS1
PRKG2	2.18E-271	1.385336097	0.219	0.033	6.87E-267	mast_cell	PRKG2
DOCK25	1.01E-268	1.572181534	0.568	0.19	3.20E-264	mast_cell	DOCK2
CHST115	2.02E-268	1.734540673	0.619	0.248	6.37E-264	mast_cell	CHST11
CHN23	1.26E-266	1.85505726	0.658	0.287	3.97E-262	mast_cell	CHN2
KCNQ12	7.58E-261	1.908114607	0.58	0.238	2.39E-256	mast_cell	KCNQ1
CD691	2.37E-254	2.180571426	0.172	0.022	7.49E-250	mast_cell	CD69
AP003025.11	6.35E-246	1.498943849	0.229	0.04	2.00E-241	mast_cell	AP003025.1
LAT23	8.06E-245	1.232901543	0.211	0.034	2.54E-240	mast_cell	LAT2
KLRG11	4.85E-240	1.359152149	0.274	0.056	1.53E-235	mast_cell	KLRG1
RAPGEF24	6.17E-238	1.943687806	0.66	0.353	1.95E-233	mast_cell	RAPGEF2
GNPTAB	4.68E-234	1.919892779	0.526	0.211	1.48E-229	mast_cell	GNPTAB
ACER34	6.66E-232	1.868495244	0.608	0.292	2.10E-227	mast_cell	ACER3
CD446	1.19E-227	1.633589625	0.673	0.321	3.75E-223	mast_cell	CD44
LINC00987	1.44E-224	0.781357046	0.112	0.011	4.53E-220	mast_cell	LINC00987
SLC39A114	8.71E-223	1.856276545	0.63	0.326	2.75E-218	mast_cell	SLC39A11
PLCL14	1.10E-222	1.998871654	0.614	0.301	3.45E-218	mast_cell	PLCL1
TTC39B1	7.19E-222	1.587012613	0.371	0.106	2.27E-217	mast_cell	TTC39B
TMEM1543	2.83E-220	1.366733536	0.234	0.045	8.91E-216	mast_cell	TMEM154
LYST4	4.42E-219	1.703346898	0.684	0.389	1.39E-214	mast_cell	LYST
GAS74	1.81E-217	1.556993924	0.639	0.298	5.72E-213	mast_cell	GAS7
EFHC2	2.02E-216	0.892860633	0.119	0.013	6.37E-212	mast_cell	EFHC2
KCNMA1-AS11	9.22E-214	1.166209429	0.128	0.015	2.91E-209	mast_cell	KCNMA1-AS1
MEIS21	1.47E-212	1.746068776	0.719	0.417	4.63E-208	mast_cell	MEIS2
MITF2	9.68E-211	1.697045893	0.615	0.298	3.05E-206	mast_cell	MITF
AP003025.21	5.06E-209	1.528561824	0.213	0.04	1.60E-204	mast_cell	AP003025.2
NBEA3	7.67E-207	1.846595171	0.552	0.248	2.42E-202	mast_cell	NBEA
CTNNBL11	3.60E-206	1.760786809	0.424	0.148	1.13E-201	mast_cell	CTNNBL1
STXBP62	3.34E-204	1.834569481	0.391	0.123	1.05E-199	mast_cell	STXBP6
DIP2C1	5.37E-201	1.706389778	0.679	0.421	1.69E-196	mast_cell	DIP2C
LCP24	1.30E-199	1.324725757	0.362	0.104	4.10E-195	mast_cell	LCP2
ANKRD446	1.26E-198	1.559870029	0.61	0.295	3.98E-194	mast_cell	ANKRD44
MYO161	1.61E-196	2.032040034	0.295	0.078	5.07E-192	mast_cell	MYO16
FOXP17	9.24E-196	1.218180313	0.855	0.702	2.91E-191	mast_cell	FOXP1
TMC84	1.99E-193	1.13675342	0.221	0.044	6.29E-189	mast_cell	TMC8
VWC2	1.52E-191	0.929931035	0.104	0.011	4.78E-187	mast_cell	VWC2
ZNF4391	2.61E-188	1.190078212	0.203	0.039	8.22E-184	mast_cell	ZNF439
TLDC21	6.89E-187	1.003889243	0.168	0.028	2.17E-182	mast_cell	TLDC2
MAOB1	2.60E-186	1.674994455	0.365	0.118	8.18E-182	mast_cell	MAOB
